S81914_at	920.9	182.9	83.9	1	203	530.7	77.1	45.8	363.2	186.3	1	882.9	365.6	957.3	1912.4	655.5	1186	51	975.1	1172.7	1693	491.6	93	430.4	1	209.7	147.9	76.7	110.6	169.1
S82297_at	463.9	2721.7	1596.9	1418.3	2499.6	1999.1	1875	2388.1	2094.1	3399	3828.5	4690.6	2339.1	2277	1551.8	2327.3	2448.6	3919.3	3262.2	1493.8	4165.4	413.2	963.2	328.1	746.6	581.9	643.9	1283.7	922.6	963.9
S82447_s_at	283.5	21.6	105.5	205.4	256.8	136	137.6	156.4	182	182.2	1	94.5	141.9	156.4	129.2	450	116.3	299.4	98.4	186.2	209	236.5	274.4	210.9	47.9	321	263	216.2	186.3	234.1
S82470_at	542	604.9	1150.5	772.9	690.7	651.9	973.5	498.2	1167.1	881.2	740.2	979.8	229.9	476.3	606.6	545.4	625.9	390	485.2	253.1	779.5	519.8	814.1	720.2	836.2	840.2	642.1	1397.1	1124.1	1192.6
S82597_rna1_s_at	165.3	129.5	21.3	241.8	1	18.5	474.1	43.8	246.9	257.8	96	32.3	1	95.2	13.3	20.1	208	1	1	22.9	1	129.1	203.6	378	124.2	733.7	142.9	87	831	95
S83364_at	362	306.5	315	359.3	364.4	275.3	600.2	363.4	519	321.4	237	1	239.8	298.2	318	271.5	495.5	102.5	170.8	419.9	186.7	354.3	244.5	435.9	238.5	364.4	250.2	372.7	424.3	425.7
S85655_at	373.6	228.4	1211.5	702.9	352.4	410.3	335.2	679.2	665.8	404.7	459.2	213	686.9	610.1	397.7	682	821	582.5	349	400.6	212.7	459.4	385.6	606.4	407	416.5	334.1	499.5	841	480.6
S87759_at	104.9	1	1	50.1	1	1	65.2	73.1	1	82.5	1	1	1	1	84	92	23.55	69.8	91.8	45.5	46.6	95.5	117.1	74.6	80.5	102	79.1	57.9	76.7	93.4
S90469_at	162.7	397.8	211.2	222.2	1	500.7	336.5	379.4	197.3	292.9	1	285	141.7	327.5	320.7	306.7	198	276.9	179	129.8	224.4	199.4	215.3	233.6	347.2	205.2	196.8	525.1	257.8	372.3
U00115_at	287.9	186.2	326.9	125.7	289.6	177.9	432.9	257.8	309.9	234.5	272.6	102	113.5	192.5	83.3	100.6	309.7	17.65	1	186.6	683.4	386	263.2	422.8	475.6	321.1	249.8	301.7	460.5	313.4
U00943_at	38.6	1	90.7	61.4	1	1	49.9	1	1	66.7	1	1	21.05	47	42.1	35.9	42.6	46.6	90.8	29.1	39.6	27	35.1	43.7	59.4	52.1	38.1	1	57	1
U00947_s_at	1317.6	1539.1	1999	1849.5	1987.4	1974.1	1359.5	1455.4	1679.1	1407.4	2447.7	2302.8	2412.2	1308.6	1028.5	1922.9	976	1312.9	889.7	1411.9	1357.9	1343.2	1886.6	1571.5	1447.1	1841.4	1491.2	1804.6	1865.7	1942.1
U00952_at	86.7	173.6	150.6	173.6	1	62.4	145.5	125.4	227.6	164.3	1	266.2	206	202.2	105.5	101.9	214.2	176.4	146.9	47.1	140.4	99.9	115.6	218.7	93.8	209.4	134.1	146.4	194.7	155.8
U00968_at	279.4	248.3	291.5	1712.8	353.9	833.5	306	706.5	1450.5	576.9	173.8	519.9	1	451.7	436.2	393.4	390.8	527.8	373.6	544.4	508.2	340.6	488.4	141.2	1091.7	400.7	530.7	271.8	201.1	597.2
U01038_at	124	138.9	210.6	220.4	1	220.3	171.3	229.4	211.1	197.1	370.9	173.1	302.8	169.1	233.9	224	256.7	184.5	251.7	207.8	113.1	155.9	104.6	135.6	213.2	170.8	142.7	138.4	136.3	1
U01062_at	231.3	1	254	228.2	1	134.8	195.9	105.7	341.8	146.8	1	198.6	1	106.8	355.2	253.8	152.2	706.4	399	282	45	173.6	68.7	253.9	58.7	201.3	148.3	179.3	186.3	1
U01147_at	119.7	118.7	1	228	428.6	123.2	125.8	120.6	115.8	79.1	1	74.6	55.7	183.3	141	207.3	128.3	190.7	1	112.1	132.6	83.1	182	130.8	47.6	74.6	68.4	274.3	167	362.9
U01160_at	142.5	103.8	1	82.1	140.4	83	105.1	100.3	94.4	89.3	1	19.5	7.7	57.8	30.8	40.4	45	74.6	15.85	88.2	43.8	116.2	153.9	153.8	99.6	169.3	118.5	78	146.6	172.9
U01212_at	155.6	316.6	1	324.7	1	266.4	315.5	257.1	1	239.9	1	92.6	1	1	1	1	117.4	187.6	1	213.1	270.3	98.2	169.9	205.6	154.8	1	194.2	274.7	200.2	197.1
U01337_at	259.5	306.5	786.3	314.2	334.8	271.5	265.2	241.6	383.6	370.5	226.25	426.7	238.6	381.2	251.5	468.2	258.8	418.6	348.7	446.1	276.3	342.5	393.3	328.5	271.1	310.6	472.9	338.6	307.4	314.5
U01691_s_at	388.5	179.8	138.2	119.5	1	201.5	203.8	119.6	78.2	100.9	151	1	317.3	322.2	275	597.6	314	377.2	383.3	427	459.3	535	69.3	283.6	159.9	305.2	436.4	155.2	316	225.3
U01833_at	99.5	1	46.9	1	1	1	1	1	1	35.3	1	44.9	54	68.3	72.2	20.9	24.3	1	18.05	39	35.9	175.2	94	123	1	75.9	174.2	76.9	75.2	1
U01877_at	169.1	1	1	1	85.2	66.8	50	142.8	144.7	1	1	238.3	132.8	67.6	62.7	52.5	43.5	1	92.8	48.5	72.1	204.6	102.3	171.7	138.8	191.2	210	49.9	74	1
U01923_at	265	311	1	110.2	118.4	102.7	118.6	91.2	35.55	72.7	1	87.6	43.8	1	95.5	56.3	69.5	31.45	78.1	94.5	60.2	416.3	166.8	422.8	100.2	158.7	196.4	69.3	114.3	1
U02020_at	400.8	188.3	75.1	79.9	1	33.3	429.9	56.7	95.8	98	229.5	119.4	291.7	199.1	173.8	157.2	303	43.3	154.3	470.1	1716.1	379.8	204.4	261	252.6	194.2	182.9	112.3	108.8	1
U02031_at	77.6	87	109.3	169.8	1	116.1	104.1	156.4	245.2	236.6	1	298.2	201.7	196.9	22.9	60.9	27.2	145.5	1	131.2	65.4	9.6	83.4	116.4	282	212.5	142.3	64.6	116.9	221.6
U02081_at	381	155.8	108.8	136.9	226.8	342.5	355.5	238	903.1	252.9	231.8	245.2	120.6	244.8	341.2	217.9	180.1	81.2	1	113.4	118.3	314.2	261.8	825.9	33.5	615.4	301.6	270.2	230.7	204
U02082_at	124.8	108.7	1	64.6	156.3	1	100.2	75	110.2	1	1	162.2	48.7	96.9	86.4	114.5	68.7	161	82.5	132.8	48.9	78.4	100.4	146.1	69.3	152	79.1	136.2	110.4	123.4
U02310_at	42.8	20.15	63.8	51.7	1	1	25.9	27.7	1	1	1	1	1	1	1	1	1	21.3	1	1	24.6	37.7	46.3	52.5	131.5	53	1	31	35.2	35.3
U02493_at	1083.4	690.6	1247.4	1139.5	646.1	1324.6	799.6	1375.1	1800.6	1138.2	1151.5	1766.6	2663.3	1476.8	974.8	1307.2	793.2	1974	1051.6	791.5	1024	1234.7	1457.6	1359.1	1166.3	1422.6	1122.6	1086.7	1146.6	1280
U02556_at	438.4	207.3	217	223.3	472.9	87.8	165.1	61.1	225.8	430.5	385.7	188.6	108.1	134.5	98.9	267.2	116.6	247.5	161.5	84.4	126.9	389.2	502.7	425.7	538.8	362.9	133.7	142.2	202.6	139.8
U02570_at	617	736.2	331.5	733.7	555.1	489.1	545.7	269.9	405.5	443.5	642.4	1020.5	300.7	418	589.4	589	347.5	555.4	635.5	491.6	473.1	499.7	599.9	677.7	404.9	570.5	469.2	774.8	687.9	810.5
U02619_at	245.9	1	129.9	179.1	1	285.5	315.5	211.1	1	1	1	1	335.5	82.3	216.8	275.1	1	358.2	1	198.5	104.85	264	140.7	224.3	1	220.5	245.3	242.8	179	1
U02632_at	16.8	68.9	1	37.7	1	27.2	1	25.9	48.3	49	125.9	48.9	1	30.3	20.8	1	24.1	1	46.5	24.5	25.6	16.8	22.9	16.7	72.7	27.2	19.1	22.5	36.3	54.4
U02680_at	312.4	233	57.4	223.4	244.3	188.4	161.7	81.5	210	203.2	1	165.3	71.3	172.8	58.6	185.5	187.3	85.1	51.1	111.9	149	246.7	297.7	384.5	314.2	387.8	239.2	80.2	228.4	113.4
U03057_at	767.9	442.2	487.8	372.9	770.2	796.4	745.3	948.7	208.1	581.6	427.9	943.7	1632.5	727.8	2234.4	831.9	1543.5	102.7	1714.2	2365.4	582.2	752.3	493.7	937	244.4	1167.3	759.5	1905.6	1098	1201.5
U03100_at	572.8	317.9	125.1	533.9	368.2	357.4	335.6	550.6	250.6	228.1	1	153	288.6	162.7	179	483.7	166.4	226.8	176.8	404.2	131.5	578.4	476.6	794.5	262.8	450.6	176.2	421.7	515.3	529.1
U03105_at	189.6	144.1	1	84.8	1	79	1	105.7	60.5	1	71.8	1	102	110.3	114.3	81.1	33.65	76.2	102.8	148	199.2	193.6	336.1	162.3	128.2	251	152.8	1	147.5	189.8
U03398_at	47.9	144.8	1	1	181.1	93.6	180.9	171.6	1	1	189	1	1	85.45	1	151.3	163.1	206.7	255.1	75	174.6	35.9	16.9	48.8	76.5	1	42.4	1	90.5	1
U03851_at	282.1	34.75	1	91.4	1	110.4	104.9	130.1	108.8	1	1	159.3	238.9	115.7	83.7	166.2	70.7	145	139.3	132.3	206.2	371.2	257.3	368.7	129.3	185.8	224.9	139.6	170.1	40.85
U03891_at	58.3	1	1	197.7	1	174	1	177.8	205.5	194.9	1	1	68.6	112.1	255.2	170.6	119.3	1	198.3	256.2	113	80.6	86.8	63.1	174.5	60	157.4	1	1	131.5
U03911_at	61.7	1	1	31.5	1	25.7	1	1	1	1	1	18.8	109.5	25.7	10.6	57.9	66.8	97.3	1	1	1	121.5	50.5	65.7	29.8	67.7	18.9	1	33.5	1
U04209_at	103.1	1	70.8	94.6	1	102.5	123.9	80.4	80.1	44.3	1	109.4	180.4	115	63.8	97.3	69.6	83.3	74.4	82.8	71.8	116.3	76.1	131	88.5	116.9	54	43.8	130.7	66.8
U04241_at	758.8	1261.5	2402.5	1351.1	1778.1	1346.3	1447.7	973.7	1185.2	1706.8	468.2	2043.5	949.1	1390.6	647.6	1170.4	630.9	2812.7	818.7	850.3	782.1	734.2	1146.6	931.7	926.1	1107.6	1012.9	1628.3	1348.1	1579.8
U04285_s_at	327.1	129.5	75.7	58.9	129.4	1	73.2	1	90.1	239.3	117.5	105.5	1	164.4	1	95.7	95.1	99.6	133.5	140.5	89.4	250.8	141.4	163.9	1	274.5	158.1	166.1	214.8	146.2
U04313_at	730.4	512.5	1	757	907.1	238.2	1154.3	172.1	131.3	299	1	562.6	1	305.4	383.7	1	352.1	50.2	221.5	733.5	1	462.6	806	762.8	146.5	1016	14.2	445.5	511.2	198.6
U04636_rna1_at	310.7	1	78.8	1	1	46.5	1	1	294.4	71.5	1	106	88	213.3	95.8	59.4	204.9	1	155.4	131	127.7	164.6	126.7	123.2	1	89.3	1	84.5	1	1
U04811_at	37.5	93.8	1	1	1	46.3	45	53.3	1	12.2	1	1	216.5	30	36.8	45.3	1	1	70.2	36.6	45.8	22	16.4	14.4	49.7	31.1	34.8	1	70.6	1
U05040_at	131.1	1	178.6	1	1	279.2	224.4	129.1	223.1	1	301.7	330.3	156.3	167.9	1	193.2	1	1	1	158.8	1	274	179.5	213.2	284.3	1	1	187.5	257.2	234.4
U05237_at	288.6	79.5	54.9	88.5	1	107.2	133.9	121.7	132.9	41.8	1	184.3	198.8	148.3	178	74.7	136.6	138.3	103.9	156.3	57.9	293.5	222.7	317.1	329.2	319	360.3	51.3	279.1	1
U05291_at	387.2	189.9	138.8	1	1	120	145.4	97.9	107.6	205.4	375.1	1	1	173	570.7	157.3	125.1	1	237.1	122.6	452	238.6	108.4	86.4	201.2	88.5	567	113.4	1	1
U05340_at	180.3	1	403.3	132.3	1	330.1	1	396.9	285.4	123.2	599.3	276.9	1016.5	1	378.8	582.7	620.5	416.9	687.5	623.8	1	412.3	1	269.5	332.7	365.7	201.5	1	1	1
U05572_s_at	154.9	96.9	54.95	1	1	1	69.6	57.4	1	1	1	1	60.9	134.2	122.7	199.8	164.7	53.9	218.5	104.7	177	89.1	77.4	50.1	1	146.5	106.4	241.2	18.7	1
U05681_s_at	255.9	470.4	293.9	1	1	1	1	131.85	228.2	1	1	527.4	275.4	338.6	472.6	410	445.7	388.5	424.5	595.8	484.8	167.8	264	257.6	255.3	250	285.7	301.9	396.3	1
U05861_at	705	843.8	2147.9	1424.7	2819.8	95.2	2824.1	1	3672.1	2664.5	1	945.5	1	639.9	371.3	113.4	577.5	43	207.3	124.1	233.3	855.5	1615.4	978.4	1328.1	1176.9	904.7	2109.8	1286.2	2145.5
U05875_at	380.1	414	411	154.5	368.6	347.2	452.9	331.3	739.9	91	1	565	395.8	407	275.1	185.7	471.7	534.1	388.3	369.8	412.7	434.5	451.2	449.9	116.9	397.3	403.4	558.6	333	1
U06155_at	115.7	1	1	117.9	1	135.3	103.9	86.5	1	1	1	97.4	82.8	100.6	70.8	1	1	1	1	121.7	1	149.3	129.2	108.6	67.4	123.4	128.4	130.2	87.5	1
U06155_s_at	586.3	4920	2810.6	3269.8	3974.4	3296.9	3349.8	3328.4	4933.9	5488.4	5872.6	6969	3316.7	3502.4	2585.6	3398.5	3795.6	5309.7	5184.3	2609.3	5822	525.7	1129.2	456.3	1089.8	658	1288.4	1904.7	1908.4	2314.4
U06631_at	262.6	1	244.4	1	1	1	132.9	197.8	377.8	282.3	351.5	316.1	491.9	219.5	1	1	169.2	219.6	283.8	136.7	1	197.9	200.9	237.1	1	183.2	115.5	177.9	174.2	77.55
U06632_at	39.5	1	85.5	15.4	1	1	11.9	70	69.6	1	1	11.1	1	1	2.4	22.9	47.6	24.4	1	22.1	18.2	83.8	36.5	54	47.6	61.8	22.8	12.3	47.2	32.6
U06863_at	441.3	358.2	125.6	159.1	1	265.5	226.1	124.8	76.9	164.2	1	125.3	132.2	189.8	122.7	96.2	215.5	139.8	170	63.7	376.3	103.6	65.1	102.7	160.8	97.3	217	120	140	1
U07132_at	116	298.5	134.4	399.7	1	251.4	342.9	267.5	604.5	292.3	1	193.9	217.7	221.8	349.9	117.6	353.8	170.1	173.8	235.4	153.4	31.9	133.5	203.1	168.5	185.4	266.8	340.8	318.2	386.6
U07139_at	211	70.9	208.4	196.4	1	126.4	65.5	182	137.5	66.45	1	106.8	254	83.8	33.6	384.5	88.4	48.7	60.4	1	68.6	362	291.7	248.1	214.9	345.4	333.8	157.3	196.8	236.3
U07151_at	55.2	96.1	67	92.4	1	159.3	38.5	229	64.7	39	1	1	1	38	30.4	71	36.4	60	1	55.4	50.9	145.9	45.3	64	1	37	29.2	1	73.1	55.2
U07158_at	277.4	231.3	264.1	234.6	167.3	143.1	247.7	186.7	192.2	226.8	1	124.1	202.2	273	213	232.4	269	374.3	295.7	154.5	252	253.7	245.2	352.4	202.5	326.7	353.8	363	269.2	250.3
U07231_at	90.6	1	1	75.2	1	42.5	76.5	1	64.7	1	1	1	1	1	1	44.1	35.8	26.7	1	30.3	20.2	162.3	138.6	125.2	109.3	149.6	179.8	73.2	107.5	85.4
U07358_at	64.8	147.7	1	1	1	48.4	91.4	25.3	75.4	90.3	108.5	1	210.1	43.4	48.3	168.5	1	124.5	107.1	83.4	99.1	50.4	13.6	104.1	79.1	122	135.9	1	79.6	1
U07418_at	228.2	205.9	158.6	190.9	185.8	155	256.3	179.2	232.4	257.2	223.4	229.9	181.9	220	128.1	193.8	193	251.1	115.2	144.4	130.2	316	207.6	230.2	143.2	201.2	207.2	196.4	192.3	186.1
U07424_at	207	139.6	217.4	186.8	1	150	310.9	226.8	164.8	312.8	1	272.4	350.5	292.5	268.7	192.7	209.4	313.8	149.6	359.6	188.1	317.5	302.2	261.3	156.8	238.5	218.7	274	308.8	322
U07550_at	452.8	276.5	402.5	351.7	478.5	289.1	307	410.8	299.2	119.4	582.5	404.3	386.6	301.1	248.1	172.5	410.7	129.3	139.1	437.9	163.8	795	887.9	671.5	594.6	581.5	627.2	332.2	609	406.5
U07681_at	89.3	1	67.1	74.5	1	102.7	74	57.6	1	1	179.7	64.9	1	66.5	61.3	1	1	80.6	74.5	122.6	51.2	107	98.3	105.8	120.7	92.2	110.5	53	98	95.3
U07695_at	317.7	393.5	256.6	362.1	275.8	302.7	316	333.9	222.1	318.5	773.1	766.5	299.9	315.7	250.6	505.6	453	368.7	390.2	222.9	256	333.5	161	249.2	333.4	319.5	370.6	290	249.6	248.1
U07802_at	555.2	218.8	1	295.8	181.3	213.9	395	130.6	218.9	206.1	327.2	316.9	89.5	364.8	253.1	468.4	302.6	209.6	360.9	349.9	256.1	507.4	453.2	554.2	154.8	524	571.9	217	295.7	379.7
U07806_s_at	533	252.8	448.3	332.9	271.9	381.7	386.7	428	299.3	229.3	477.1	290.5	578.2	401.5	292.8	345.4	443.3	351.4	313.1	518.9	256.5	693.2	488.5	732.3	502.2	449.3	507.8	272.2	370.5	280.1
U07857_at	678.7	770.8	621	1225.5	1225.5	1158.5	1008.3	768.4	878.3	670.4	1061.9	1101.9	1555.9	748.1	606.6	769.1	789.3	564.9	571	549.3	896.7	769.6	1231.9	872.8	980.4	804.1	772.3	1107.3	1090.8	1196.3
U07919_at	277.7	652.7	147.5	161.8	1	1	149.3	1	1	258.1	1	243.7	68.6	157.5	86.8	79.2	98.2	1	247.8	1103.3	96.7	239.4	165.2	109.2	1	104.7	42.5	143.2	126.7	151.1
U08023_at	68.6	43.5	1	54.9	1	82.5	82.1	35.4	110.4	1	1	73.3	1	92	1	99.5	90.9	1	1	26.2	50.3	100.1	138.1	70.8	108.2	86.9	21.2	53.6	57.5	1
U08316_at	167.1	123.6	94.9	80.6	168.8	114.6	109.1	79.7	78.3	1	1	66.4	11.8	51.9	77.3	49.9	71.5	124.6	85.9	79.4	37.2	93.7	108.7	170.8	123.6	151.2	136.4	81.3	136	1
U08815_at	111.4	1	146.4	119.5	1	119.3	31.55	198.7	191.3	1	73.9	131.4	319.5	104.2	219.9	127.4	155	296	1	139.8	100.2	228.2	101.8	216	1	153.9	95.5	132.5	159.3	130.9
U09117_at	1	1	607.1	1339.6	583.6	258.6	439.2	1	1342.6	639.2	909.5	881.4	1	366.2	1	1	588.3	1	276.9	1	338.3	1	496.8	301.6	622.7	478	572.1	534.2	488.8	776.4
U09196_at	141.2	337.2	294.2	449.7	378.3	264.6	398.4	174.4	194.3	487.3	1	547	92.7	294.4	215.2	328.4	163.4	334.3	268.4	330.4	293.5	164.2	216	166.1	59.6	207.4	269.3	306.7	233.4	259.3
U09284_at	92.1	1	1	44.1	182.6	93.6	155.2	54.5	55.2	1	1	1	67.6	96.1	87.5	1	26	67	39.3	1	1	37.7	87.8	285.9	1	209	94.6	93.8	134	1
U09303_at	132.3	180.5	108.8	110	1	96.8	141.1	82.4	60.95	157	1	205.4	1	99.2	152.5	96.5	98.6	110.7	89.3	211.5	85.3	91.9	95.7	177.4	129.4	301.5	102.3	181.8	186.8	125.3
U09366_at	95.7	1	73	82.6	1	1	108	59	134.2	107.3	112.7	114.8	157.9	119.7	46.9	105.1	111.5	119.6	82.1	70.5	79.3	101.3	69.1	105.2	90.2	108.6	85.7	35.1	52.4	1
U09410_at	169.4	40.2	1	92.4	68.6	1	57.3	56.9	159	163.4	1	68.4	160.3	109.1	117.3	117.3	115.3	126.4	111.3	71.7	76	131.4	122.1	103.2	185.8	116.4	80.1	34.9	56	22.75
U09411_at	17.6	78.4	1	49.2	96.3	42.5	38.3	71.8	63.5	108.9	121.8	22.8	32.7	30.7	33.3	27.9	36.4	19.5	1	1	1	14.2	37.7	1	58.9	28	18.6	39.9	32.6	54.1
U09412_at	51.5	99.9	1	62.8	74.4	57.5	64.1	157.5	65.8	86.1	1	83.1	60.9	62.6	34.8	27.7	57.4	43.6	1	38.6	30	56.8	70.6	119.4	97.6	69.1	37.9	64.3	61.8	72.6
U09414_at	62.2	1	1	1	1	1	1	85.8	223.3	100.7	1	87.4	101.2	66.9	1	62.1	1	79	1	1	49.5	73.4	115.9	102.2	135.3	119.4	64.4	59.6	1	1
U09477_at	100.8	173.5	94.9	151.6	1	136.9	191.8	152.5	57.5	115.9	1	161	145.1	91.1	93.2	80.2	113	92.9	138.3	104.2	73.8	158	101.7	132.4	146.3	148.8	69	1	156.8	1
U09510_s_at	262.2	168.2	242.9	258.6	144.5	318.4	185.6	345.6	182.9	215.6	1	151.6	260.5	246.8	341.3	571.8	244.5	447	310.5	463.7	157.9	302.9	183.2	345.7	356.1	315.2	549.8	211.3	224.3	160
U09564_at	372.2	244.6	247.3	218	257.1	216.3	264.8	199.3	344.2	291.7	271.3	162.6	226.6	295.9	163.7	150.7	251	174.7	86.3	258.1	115.1	497	380.5	459.1	452.6	412	201.9	237.6	284.2	207.8
U09578_at	107.8	1	1	85.8	1	40.5	57.5	46.2	40.7	65.3	1	1	1	59	40.3	1	1	1	1	1	13.1	122.7	29.9	290.9	1	120.1	38	170.3	108.7	1
U09579_at	263.6	315	176.8	454	588.5	1065.6	390.1	158.1	549.4	451.4	312.1	298.7	136.4	494	202.5	185	138.3	385.3	326.5	401.6	308.1	113.8	204.5	433.1	334	359.3	175.8	368.4	234.4	737.5
U09584_at	114.2	1	1	1	1	212.6	178.1	181.5	226.5	162.7	1	97.2	143.5	130	131.8	143.2	116.8	156.2	1	151.1	86.3	82.9	131	148.5	36.45	137	96	91.9	179.9	247.4
U09587_at	426.8	308	516.2	428	373.7	510.7	294	524	427.8	435.7	565	300.7	487.6	530.4	539.5	995.9	407.4	695.7	603.1	849.7	326.9	644.1	395.4	663.4	580	463.2	842.1	396.6	410.7	425
U09759_at	124.8	85.1	1	76	1	1	101.2	85.3	86.9	88.5	1	88.4	58.8	1	62	120.4	66.2	1	1	78.7	44.3	97.2	120.5	145	91.9	90	97.7	98.4	118.1	103.4
U09770_at	240.8	78.1	1	18.6	857.2	1	111.4	178.6	1	64.2	1	161.3	116.2	170	710	1022.2	268.2	513.4	270.2	358.1	539.4	161.7	65.1	56.8	43.5	23.2	249.3	104.4	42.6	1
U09813_at	1238	1387.6	1542.2	1954	2288.5	1432.6	1626	2172.2	978.6	1183.5	1613.4	1271.9	2261.1	1351.5	1332.9	773.7	1216.8	1443	779.5	1971.1	826.4	1220.5	2202.2	1379.4	1976.1	1453.4	1397.6	1807.7	1917.4	2187.2
U09820_s_at	189.4	134.2	232.6	162.9	1	158.3	177.5	95.4	134.7	150.5	1	193.4	246.5	158.3	128.8	148.1	137.7	229	104.9	140.5	86.2	276.3	157.3	205.9	163.6	194.1	177.9	66.4	252.3	1
U09825_at	475.8	421.8	390.2	528.7	370.8	410.9	402.3	433.4	384	407.4	310.7	450.5	277.7	363	435.1	311.9	278.3	510.8	263.3	580.6	262.1	420.1	390.5	527.9	375.9	399.7	545.1	448.4	614.9	503.3
U09848_at	244.9	191.2	135.5	202.1	260.3	288.4	225	184.6	187.2	198.6	95.95	205.3	123.2	253.3	89.4	70.3	134.5	190	95.4	67.7	80.7	164.9	169.1	414.2	224.6	345.2	278.2	232	265.5	141.5
U09851_s_at	84.4	1	55.4	86.7	1	36.6	1	42.6	59.1	161.6	1	30.5	54.8	38.4	50	47.5	1	61.3	1	1	1	55.2	51.3	191.7	79.7	141.5	73.9	1	81.4	1
U09953_at	1237.4	3883	2210.6	3833.5	4668	3270.6	3313.6	3287.1	2973	3274.9	5006.9	4336.3	2774.8	3335.7	2345.9	3036.9	2750.7	2088.2	2566.1	2511.6	5744	1203.9	2346	1384	2470.3	1668.8	1632.7	3086.4	2508.4	3165.2
U10117_at	316.3	109.7	203.1	224.8	176.4	121	196.2	67.9	190.4	203.8	70.45	187.3	91.9	186.6	108.5	266.8	163.9	84.5	58.2	118.8	110.1	266.5	252.9	312.3	331.8	281.1	192.8	141.1	178.4	108.6
U10323_at	593.4	462.4	997.6	716.1	511.7	779.2	668.7	2468	953	808.4	487.1	677.8	2266.4	691.5	573.1	793.5	840.9	728	537.7	519.8	412.6	689.2	752.8	802.2	817.5	825.5	715.9	665.8	663.1	677.9
U10324_at	280.9	1	1	1	1	87	74.6	207.5	132.9	221.2	1	320.9	326.6	238.1	59.6	170.6	95.6	267.3	1	139.4	1	248.5	236.9	423.2	358.3	319.2	252.4	33.9	205.4	207.1
U10439_at	458.9	397.8	311.6	456.7	166.4	482.6	400.3	859.8	378.2	531.3	1	322.3	705.6	341.2	433.6	496.8	551.8	664.6	378.9	560.9	347.7	669.9	363.4	685.9	346.2	609.5	506.7	435.9	825.5	392.5
U10485_at	339.9	105.7	73.9	191.6	154.6	1	67.5	1	160.3	96.7	1	121.6	18.6	130.7	1	1	53.8	1	1	1	55.3	64	178.4	68.5	117	104	50.4	52.6	43.8	1
U10868_at	144.4	310.4	87.9	1	306.1	1	230.3	1	206	218.9	1	1	1	243.7	129.5	225.8	1	1	204.5	144.2	72.3	77.3	1	90.2	1	124.1	53.3	173	112.1	1
U11090_at	78	1	181.9	165.3	162	186.8	204.9	182.3	91.5	1	143.4	1	128.4	124.9	121.8	124.4	153.6	143.4	1	1	134.1	81.1	147.2	88.5	251.5	108.8	105	1	165.4	137.6
U11292_at	194.5	220.2	71.5	188.7	216.7	125	180.3	120.6	129.7	117.6	1	134.4	85.4	91.6	109.7	120.8	106.8	150	77	117.8	60.2	312.4	114.7	256	168.3	154.3	103.8	186.4	275.2	192.2
U11313_at	204.6	136.4	1	70.9	297.4	42.6	101.2	25.9	130	64.2	1	86.1	40	85.6	1	63	85.3	87.6	1	1	38.4	224.8	258.9	278	157.1	201.7	151.5	128.3	175.8	1
U11791_at	132.7	104.1	116.1	72.3	1	77.3	73.4	72.3	61.2	54.7	1	83.2	126.9	62.4	54.9	117	84.7	55.8	34.6	113.2	107.8	155.6	126.2	195.8	62.6	50.4	109	59.1	124.6	122.7
U11861_at	507.1	508.7	409.6	463.5	647.8	649.7	587	736.3	747.1	524.6	970.9	596.7	730.2	826.5	480.9	643.5	658.5	626.9	536.1	697.9	465.1	616.4	408.1	576.2	453.9	436.4	529.2	848.3	579.4	658.4
U12255_at	771.9	729.3	597.3	239.8	545.6	424.3	392	259.5	780.6	338.8	520.5	894.3	316.8	695.2	573.8	647.4	804	882.6	1174.4	316.6	1041.6	668.1	354.5	535.9	379.4	639.4	737.7	673.1	632	472.7
U12387_s_at	142	101.4	102.5	79.9	440	70.5	1	1	145.7	80.3	1	25.75	38.7	1	72.2	60.3	144.5	39.8	67.7	67.7	1	96.5	74.5	111.6	87.3	79.4	93.4	73.4	86.6	126.7
U12404_at	1217.9	4102	3452.4	3930.9	4933.5	3319	3911.2	4061.8	3555.4	4518.6	6618.9	6859.4	3644.4	4150.8	2443	2617.3	2457.9	2941.5	3176.3	2928.6	5058	1153.2	2363.9	1235.9	2594.2	1631.3	1921.4	3575.8	2818.9	3744.4
U12465_at	879.7	2775	2672.6	3323.5	4169.5	3054.2	2337	3194.5	2977.1	2490.4	4332.9	5118.4	3394.6	3569.5	2465.6	3327.4	3409.3	2986.9	3255.5	2794.1	4813.6	848.5	1638.1	959.4	1755.2	1247.5	1308.4	2191.5	2152.9	2692.4
U12535_at	194.6	1	124.2	1	120.5	168.4	153.2	1	298.4	154.9	139.1	149.1	65.3	147.8	41.6	58.6	145.8	81	1	1	87.9	218.1	403.9	326.4	223.8	518.9	131.3	202.2	159.8	205.5
U12779_at	195.7	269.4	1	416.6	1	323.5	345.8	1	85.85	319.6	1	148.2	260	271	337.3	123.1	1	152.4	1	277	126.1	180.7	1	233.4	147.8	230.3	187.7	585.7	298.4	500.2
U13045_at	80.5	1	1	1	1	52	28.1	1	1	7.15	1	1	65.7	29.5	9.85	41.1	1	12.25	1	45.5	1	126.6	92.3	87.9	62.5	64.2	59.4	1	36.6	1
